0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0.008646835573017597,0.08196300268173218,-0.036359697580337524,0.031309448182582855,0.05579410493373871,-0.02189868874847889,0.045965906232595444,0.03220900893211365,-0.0069837686605751514,0.05780233070254326,0.003451727330684662,0.013269375078380108,0.062015727162361145,-0.017292559146881104,0.03287589177489281,0.02137036807835102,-0.005024381913244724,0.012332451529800892,0.017981920391321182,-0.031038887798786163,0.013594737276434898,0.01649886928498745,-0.04575815796852112,0.006964914500713348,0.016587816178798676,-0.05582968145608902,-0.008592095226049423,0.002574577461928129,-0.004903410095721483,0.005001825746148825,0.0036834680940955877,-0.03410210460424423,0.007193812169134617,0.005573864560574293,-0.0518912635743618,-0.0025405206251889467,0.009201805107295513,-0.06268904358148575,-0.02112344652414322,-0.014784698374569416,0.001910251914523542,-0.007067028433084488,-0.013658990152180195,-0.02731551043689251,-0.0050279973074793816,-0.010711804032325745,-0.04829586669802666,-0.014843763783574104,-0.006739398464560509,-0.06358640640974045,-0.02614329569041729,-0.026614166796207428,0.012728529050946236,-0.022474559023976326,-0.03978417068719864,-0.009991579689085484,-0.020832911133766174,-0.04754061996936798,-0.03323154151439667,-0.01878473162651062,-0.050838422030210495,-0.05228770524263382,-0.01842879131436348
0.009911998175084591,0.07750961929559708,-0.017370497807860374,0.033296044915914536,0.04858973249793053,-0.010690656490623951,0.049388084560632706,0.022307010367512703,-0.005386484786868095,0.056954480707645416,-0.008731259033083916,0.0054346914403140545,0.06378190219402313,-0.032918307930231094,0.01857837662100792,0.02239253744482994,-0.003965931478887796,0.005913143511861563,0.02306162565946579,-0.026218963786959648,0.005026738625019789,0.02383589558303356,-0.04298761487007141,-0.0017421925440430641,0.02699824422597885,-0.0548965223133564,-0.010001846589148045,0.0026828874833881855,-0.0023982145357877016,0.002970482222735882,0.0017871166346594691,-0.028405752032995224,0.0033679313492029905,0.0029760587494820356,-0.049866192042827606,-0.0029769805260002613,0.004244629759341478,-0.06609520316123962,-0.014760082587599754,-0.015928568318486214,0.0034588538110256195,-0.0024610746186226606,-0.018976246938109398,-0.02355366200208664,-0.0013745201285928488,-0.016617251560091972,-0.042664263397455215,-0.004782385658472776,-0.015228502452373505,-0.0573832243680954,-0.013066455721855164,-0.028111198917031288,0.00926247052848339,-0.011425984092056751,-0.036017294973134995,-0.009645848535001278,-0.01002010703086853,-0.04037876054644585,-0.027889598160982132,-0.012878837995231152,-0.04167490452528,-0.04631146788597107,-0.009766570292413235
0.0076262373477220535,0.08155211061239243,0.0008563606534153223,0.03059542179107666,0.05596977472305298,0.0002990124048665166,0.04685349389910698,0.031036365777254105,-0.00388373713940382,0.055168263614177704,-0.0003353024658281356,-0.007387084420770407,0.060602616518735886,-0.02269899658858776,-0.005972540006041527,0.020924655720591545,-0.0059341066516935825,0.0014434136683121324,0.02542920410633087,-0.029199743643403053,-0.0013104298850521445,0.027396779507398605,-0.04731005057692528,-0.005970800761133432,0.033088553696870804,-0.06223437935113907,-0.015343374572694302,0.0025160913355648518,-0.0041075036861002445,0.0015185235533863306,0.004613515920937061,-0.034014299511909485,0.0007589554879814386,0.00774648180231452,-0.056134629994630814,-0.011861663311719894,0.008584056980907917,-0.07444772869348526,-0.027219539508223534,-0.015385840088129044,0.0033494820818305016,-0.0006567294476553798,-0.015740662813186646,-0.02751414105296135,-0.001335853012278676,-0.01334063708782196,-0.04703962430357933,-0.010610346682369709,-0.00830678641796112,-0.06272926181554794,-0.022768495604395866,-0.02867656573653221,0.011614613234996796,-0.006274646148085594,-0.03614922985434532,-0.007414340972900391,-0.0069593158550560474,-0.04050757363438606,-0.024403028190135956,-0.01514504849910736,-0.042399581521749496,-0.04004351794719696,-0.01774495840072632
0.005587918683886528,0.08874403685331345,-0.0017608091002330184,0.03218910098075867,0.0624547079205513,-0.004296473693102598,0.04556061327457428,0.03765454143285751,-0.007897933945059776,0.05491616949439049,0.006000352092087269,-0.014357890002429485,0.06197138503193855,-0.018789052963256836,-0.013199307955801487,0.02267443761229515,-0.0049670301377773285,0.00479671498760581,0.028898416087031364,-0.034214429557323456,-0.0007246473105624318,0.033312443643808365,-0.053278353065252304,-0.009024552069604397,0.036840662360191345,-0.07340461015701294,-0.028976943343877792,0.002755592344328761,-0.005288267973810434,0.0021655189339071512,0.006724111270159483,-0.03987957537174225,-0.0002000453823711723,0.011019449681043625,-0.06668943911790848,-0.014835674315690994,0.014940704219043255,-0.08426833152770996,-0.03667544573545456,-0.015346216037869453,0.0033809973392635584,-0.0023416243493556976,-0.015060042962431908,-0.030463416129350662,-0.007986072450876236,-0.012392670847475529,-0.05489979684352875,-0.019899293780326843,-0.008285309188067913,-0.0732630044221878,-0.036575838923454285,-0.027222437784075737,0.01570097915828228,-0.0107734939083457,-0.036414407193660736,-0.0075201611034572124,-0.01593036577105522,-0.03970243036746979,-0.02573617547750473,-0.026582520455121994,-0.03907128423452377,-0.04182283580303192,-0.039015937596559525
0.00287628173828125,0.09221385419368744,0.0021604232024401426,0.029807444661855698,0.06449848413467407,-0.0004074685275554657,0.04336114600300789,0.03853988274931908,-0.004360778722912073,0.054618507623672485,0.005077484995126724,-0.01112397387623787,0.06140850484371185,-0.020183153450489044,-0.010365097783505917,0.024104297161102295,-0.00607179244980216,0.004767018370330334,0.03036465123295784,-0.03670617565512657,-0.0005138058913871646,0.034304846078157425,-0.055053822696208954,-0.008708031848073006,0.03876730054616928,-0.07329849153757095,-0.029921604320406914,0.0032272478565573692,-0.006028877105563879,0.002548609394580126,0.006306666415184736,-0.040197521448135376,0.0007465539965778589,0.009524570778012276,-0.06862591952085495,-0.01363096572458744,0.013955789618194103,-0.08692210167646408,-0.03699461743235588,-0.016299467533826828,0.0028394260443747044,-0.0025924965739250183,-0.015697069466114044,-0.03043682686984539,-0.007798025384545326,-0.013062884099781513,-0.05499127507209778,-0.022237950935959816,-0.00890154205262661,-0.07073734700679779,-0.036900002509355545,-0.02887178771197796,0.0158366896212101,-0.011387467384338379,-0.03736058622598648,-0.008569935336709023,-0.01580408774316311,-0.03948895260691643,-0.02640705369412899,-0.024607419967651367,-0.03953324258327484,-0.03960338607430458,-0.036843057721853256
-0.00014582951553165913,0.0951748937368393,0.0035449897404760122,0.029583029448986053,0.06589163094758987,-1.037268611980835e-05,0.04313231259584427,0.04101535677909851,-0.007036552298814058,0.0533096119761467,0.009724329225718975,-0.016964491456747055,0.05995280668139458,-0.015934884548187256,-0.019756140187382698,0.024791870266199112,-0.005778613965958357,0.004446445032954216,0.03147602826356888,-0.034874819219112396,-0.003502249252051115,0.035852160304784775,-0.052390001714229584,-0.012914909049868584,0.040848106145858765,-0.07115854322910309,-0.03660168498754501,0.003769968869164586,-0.006298965774476528,0.0025436137802898884,0.007622343022376299,-0.03930094838142395,-0.0005501387640833855,0.011868877336382866,-0.06567486375570297,-0.014818278141319752,0.016932412981987,-0.08361300826072693,-0.04019244387745857,-0.016620144248008728,0.003113018348813057,-0.0020067926961928606,-0.014762120321393013,-0.029062384739518166,-0.008579635061323643,-0.011332905851304531,-0.052206505089998245,-0.02222231775522232,-0.006139105185866356,-0.0680556371808052,-0.04023371636867523,-0.03048240952193737,0.01764238066971302,-0.010355831123888493,-0.03941512852907181,-0.007503526285290718,-0.015515495091676712,-0.041965894401073456,-0.02460494264960289,-0.026869967579841614,-0.0401332825422287,-0.04008850082755089,-0.0413217768073082
-0.00014814361929893494,0.09357237070798874,0.0003604338562581688,0.029023325070738792,0.06470703333616257,-0.00036573532270267606,0.0429827943444252,0.03977970778942108,-0.007014662027359009,0.05358355864882469,0.009219421073794365,-0.01575874723494053,0.06063312292098999,-0.016001896932721138,-0.019378867000341415,0.024932080879807472,-0.005951462313532829,0.005536362063139677,0.03078361600637436,-0.03365149348974228,-0.002253148937597871,0.03549643233418465,-0.05217783525586128,-0.011151060461997986,0.040684834122657776,-0.06945766508579254,-0.03506308048963547,0.003629663959145546,-0.0061987112276256084,0.002877855906262994,0.007072713691741228,-0.03809036314487457,-0.000482504372484982,0.01131773367524147,-0.0645098090171814,-0.014436250552535057,0.016275495290756226,-0.08188684284687042,-0.03880038112401962,-0.01689743995666504,0.003345311852172017,-0.0026886581908911467,-0.015116765163838863,-0.028764909133315086,-0.008905740454792976,-0.01244163978844881,-0.05233917385339737,-0.022189659997820854,-0.006775726098567247,-0.06796849519014359,-0.038608431816101074,-0.030656244605779648,0.016827935352921486,-0.012234630063176155,-0.03912696987390518,-0.007911060936748981,-0.015821514651179314,-0.041680701076984406,-0.02575177140533924,-0.026812657713890076,-0.0402882844209671,-0.041418276727199554,-0.04135444387793541
-0.0009572362760081887,0.09408611059188843,0.003653518855571747,0.02850179746747017,0.06565314531326294,0.0008368901908397675,0.04239901900291443,0.04080575332045555,-0.006473348010331392,0.052846454083919525,0.010145825333893299,-0.016820844262838364,0.059738412499427795,-0.014705648645758629,-0.02149360440671444,0.02537607215344906,-0.006338588427752256,0.005041740369051695,0.0313214436173439,-0.03415645658969879,-0.0031514219008386135,0.03635299205780029,-0.05195444077253342,-0.012066271156072617,0.04206860437989235,-0.06915489584207535,-0.035692982375621796,0.003695165039971471,-0.006355429533869028,0.0026820406783372164,0.007632764056324959,-0.038417231291532516,-0.0014990848721936345,0.011995797976851463,-0.06414686143398285,-0.015988847240805626,0.01806010864675045,-0.08074143528938293,-0.039856527000665665,-0.0172684695571661,0.003412423888221383,-0.0024703710805624723,-0.01504339650273323,-0.028713447973132133,-0.009640530683100224,-0.01168726198375225,-0.051761239767074585,-0.023296188563108444,-0.00609961524605751,-0.06724235415458679,-0.03991497680544853,-0.03134270757436752,0.017217811197042465,-0.011487229727208614,-0.03916019946336746,-0.007557486649602652,-0.01584422029554844,-0.04154186695814133,-0.025005850940942764,-0.027122486382722855,-0.03957008197903633,-0.04022291675209999,-0.04239141568541527
-0.004912426695227623,0.09324230998754501,0.0012400919804349542,0.024909669533371925,0.06633824855089188,-0.001999370288103819,0.041012972593307495,0.04167579486966133,-0.008737415075302124,0.05284634605050087,0.010582740418612957,-0.017382768914103508,0.060211505740880966,-0.013886374421417713,-0.020004956051707268,0.02557455562055111,-0.005346223246306181,0.004009892698377371,0.03226282447576523,-0.03308027610182762,-0.004311032127588987,0.03775036334991455,-0.05117050185799599,-0.013012067414820194,0.04326564073562622,-0.0673956647515297,-0.036945946514606476,0.00390035891905427,-0.006260372698307037,0.002566362963989377,0.009265988133847713,-0.03883044794201851,-0.0007345931953750551,0.014098958112299442,-0.06356733292341232,-0.015787186101078987,0.019787386059761047,-0.07981033623218536,-0.03962496668100357,-0.017323924228549004,0.002635473385453224,-0.001638831221498549,-0.01460940670222044,-0.02966386079788208,-0.008389437571167946,-0.011430858634412289,-0.052567850798368454,-0.021901238709688187,-0.0059659406542778015,-0.06727864593267441,-0.03852623328566551,-0.03235795721411705,0.01599794626235962,-0.010247595608234406,-0.03993690386414528,-0.008865869604051113,-0.014077376574277878,-0.04221857711672783,-0.02606477215886116,-0.02560518868267536,-0.04113106057047844,-0.040294621139764786,-0.04075292870402336
-0.011745408177375793,0.09091763943433762,0.008428674191236496,0.020673207938671112,0.06697367876768112,0.0013006746303290129,0.03880418837070465,0.044306639581918716,-0.008126071654260159,0.05409428849816322,0.01499579381197691,-0.020605435594916344,0.062433503568172455,-0.008267231285572052,-0.023848649114370346,0.0265075471252203,-0.0031972555443644524,0.0028802037704735994,0.03525477275252342,-0.030524708330631256,-0.006092696450650692,0.04125897213816643,-0.046508170664310455,-0.016819152981042862,0.047193631529808044,-0.06154388189315796,-0.042880285531282425,0.004416992887854576,-0.005912018474191427,0.002142413519322872,0.011728962883353233,-0.03931378200650215,-0.0024535791017115116,0.018356800079345703,-0.06289797276258469,-0.01775784231722355,0.023850593715906143,-0.07924787700176239,-0.04341420158743858,-0.017962317913770676,0.0009134551510214806,-0.0006323434063233435,-0.013411685824394226,-0.0314260758459568,-0.00911735650151968,-0.0085692647844553,-0.053653549402952194,-0.02421306073665619,-0.0030425754375755787,-0.0692044198513031,-0.04429296776652336,-0.033566586673259735,0.013524012640118599,-0.008185287937521935,-0.0405203178524971,-0.01173245720565319,-0.013847427442669868,-0.04281400516629219,-0.028022073209285736,-0.026096738874912262,-0.043038785457611084,-0.04261672869324684,-0.0427539125084877
